,Timestamp,Connectivity,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
0,0,0.96,4.270833333333333,0.35132133747906935,0.04828125000000001,2,356,0.6826666666666666
1,10,0.96,4.541666666666667,0.3998433372783498,0.03729579526126339,2,362,0.6631666666666667
2,20,0.88,4.181818181818182,0.3906422307699984,0.040634245562130196,0,298,0.6416666666666667
3,30,0.84,3.7738095238095237,0.3941172852311033,0.04223442146194819,0,276,0.6208333333333335
4,40,0.84,3.3214285714285716,0.3890851382786866,0.042407999639655844,0,278,0.6150000000000001
5,50,0.84,3.4285714285714284,0.36918464959688707,0.042903122717311934,0,282,0.6116666666666668
6,60,0.84,3.3333333333333335,0.38750816136888855,0.03295535941919898,0,294,0.5883333333333334
7,70,0.88,6.2272727272727275,0.43150902907778854,0.02782807705849806,1,334,0.5870000000000002
8,80,0.88,5.1477272727272725,0.44239550088656804,0.021588911698801835,2,336,0.5753333333333334
9,90,0.88,8.113636363636363,0.46011898215197067,0.02209327162691348,2,356,0.5595
10,100,0.88,6.806818181818182,0.4592088202707544,0.022865212427137783,3,364,0.5499999999999999
11,110,0.88,8.715909090909092,0.4543384946449793,0.02425384521484375,2,366,0.5495
12,120,0.88,8.375,0.45260860075505693,0.018447656840514002,2,370,0.5395
13,130,0.88,7.238636363636363,0.48125504200104513,0.013310529446757879,4,380,0.5256666666666666
14,140,0.88,7.0227272727272725,0.47764889796328885,0.006787446212690388,4,386,0.5148333333333334
15,150,0.81,6.580246913580247,0.5113677455111961,0.002118292840170197,4,352,0.4773333333333333
16,160,0.88,5.386363636363637,0.5117776639182536,0.0030359251138471917,7,400,0.49733333333333335
17,170,0.88,4.931818181818182,0.5120161367408289,0.002350252675386439,7,400,0.49733333333333335
18,180,0.88,4.988636363636363,0.5326139558007782,-0.0031489158163265285,6,416,0.4813333333333334
19,190,0.88,4.465909090909091,0.5325720843263373,-0.013424610514673663,7,406,0.47900000000000004
20,200,0.88,4.75,0.542119016773995,-0.015613986999765064,5,404,0.4776666666666667
21,210,0.88,4.988636363636363,0.5089041901521064,-0.01360537190082645,7,418,0.4729285714285714
22,220,0.88,5.056818181818182,0.4789979994461602,-0.009752860503931303,8,416,0.4782619047619048
23,230,0.84,4.5,0.47604170397551876,-0.008140495867768601,6,396,0.46159523809523817
24,240,0.84,7.309523809523809,0.4719141965390404,-0.007322615941419084,11,416,0.45458333333333345
25,250,0.84,6.976190476190476,0.47601272828437907,0.0037011966110577386,8,424,0.45691666666666675
26,260,0.84,6.809523809523809,0.4441323177247694,-0.00036368445414269515,7,428,0.4515833333333334
27,270,0.84,7.238095238095238,0.43269840324259723,0.0027798810167658228,7,426,0.45658333333333345
28,280,0.74,6.743243243243243,0.4356255499261992,0.004839355642577429,6,340,0.42833333333333345
29,290,0.74,7.621621621621622,0.4623190712225506,0.0002133824487320571,6,346,0.42116666666666674
30,300,0.74,8.067567567567568,0.5039388766062298,-0.010644944252210683,8,356,0.4031666666666668
31,310,0.84,19.261904761904763,0.4976160369485613,-0.008799999999999999,11,464,0.4241349206349207
32,320,0.84,9.357142857142858,0.4612687433980846,-0.010210143313284327,13,448,0.4294166666666668
33,330,0.84,10.333333333333334,0.4877557918032784,-0.009212500000000007,12,460,0.42241666666666666
34,340,0.84,9.535714285714286,0.4937352418022994,-0.01267747172047721,11,472,0.41241666666666665
35,350,0.84,11.166666666666666,0.537967599044344,-0.018441995714723002,10,472,0.4112896825396825
36,360,0.84,9.535714285714286,0.5258984152265862,-0.01652672972685725,11,474,0.4087896825396825
37,370,0.84,8.916666666666666,0.5240741141688242,-0.01667286640450631,12,462,0.41101190476190474
38,380,0.84,7.690476190476191,0.51218596555128,-0.016420448506748824,12,448,0.41734523809523816
39,390,0.84,5.761904761904762,0.5148454664190621,-0.01592609851703624,8,444,0.41734523809523816
40,400,0.84,4.940476190476191,0.490651814085489,-0.00798972117202269,9,448,0.4196071428571429
41,410,0.76,5.144736842105263,0.5373804846026785,-0.014162925330812851,5,376,0.39299999999999996
42,420,0.76,4.5131578947368425,0.5323056725541309,-0.01491477272727274,6,382,0.3838333333333334
43,430,0.76,4.0394736842105265,0.4771980350428627,-0.013632263022486577,6,380,0.3846666666666667
44,440,0.72,3.8194444444444446,0.45321770686536766,-0.003229786616344889,6,360,0.37266666666666665
45,450,0.76,3.8947368421052633,0.46766774446208087,-0.0034242891462583774,8,392,0.38300000000000006
46,460,0.76,3.5789473684210527,0.45547191236769796,-0.0036652780003204643,8,400,0.375
47,470,0.76,3.013157894736842,0.4742811174667131,-0.0020751150558842822,10,396,0.3763333333333334
48,480,0.8,3.15,0.46456784480139746,0.006305931321540071,10,436,0.3895000000000001
49,490,0.8,2.875,0.44937710437710443,0.012193993243555929,9,448,0.3843333333333334
50,500,0.8,3.3125,0.4688163244766506,0.013165810541903838,10,450,0.3820000000000002
51,510,0.8,3.2875,0.4689659611222112,0.006990054419215604,10,452,0.37700000000000017
52,520,0.8,3.6875,0.4645775179451057,0.002249498752995252,10,462,0.3673333333333334
53,530,0.8,3.25,0.4676631944444445,0.0038227453347417116,10,464,0.36566666666666675
54,540,0.8,2.7125,0.3905454094516595,0.015705056805524625,10,464,0.3698333333333334
55,550,0.88,2.7954545454545454,0.37848124098124103,0.020172119140625,16,568,0.38185714285714306
56,560,0.88,3.1363636363636362,0.3373282621528669,0.01662370282239408,20,622,0.3643809523809524
57,570,0.88,3.7045454545454546,0.3240915887655018,0.017132491265788762,18,604,0.3697738095238096
58,580,0.88,2.715909090909091,0.29007610710660947,0.022554994054696784,19,624,0.3615357142857143
59,590,0.78,2.717948717948718,0.2862723085319239,0.01785574438092255,16,514,0.3357182539682539
60,600,0.78,2.2051282051282053,0.25602447816733526,0.01833545918367347,16,540,0.3297539682539682
61,610,0.71,2.7746478873239435,0.33670595819095517,0.006816007653061226,12,450,0.3174404761904761
62,620,0.71,3.507042253521127,0.3690163763269651,-0.000413223140495866,14,460,0.3101230158730159
63,630,0.71,3.0422535211267605,0.3668339141126955,0.020961934156378578,14,438,0.3225119047619047
64,640,0.71,2.9295774647887325,0.3658491352153324,0.0234514061943752,13,438,0.3225119047619047
65,650,0.71,2.6619718309859155,0.3457569252170192,0.028402537485582486,12,432,0.32703968253968246
66,660,0.71,2.436619718309859,0.31395111409195914,0.04871961805555557,11,446,0.3265396825396825
67,670,0.71,2.140845070422535,0.28726618973097845,0.041507688750144524,12,462,0.3140396825396825
68,680,0.71,3.0,0.3152142402645421,0.03789473684210528,13,454,0.31770634920634916
69,690,0.71,3.2535211267605635,0.35536179224307995,0.04046710602381778,12,468,0.3113730158730158
70,700,0.71,2.1549295774647885,0.3464894495176185,0.038761883205070166,12,456,0.3135833333333332
71,710,0.77,2.5714285714285716,0.2865367618325771,0.03308779132954959,15,528,0.31903968253968246
72,720,0.69,2.101449275362319,0.29124139950226907,0.026621746597965366,13,450,0.295095238095238
73,730,0.69,2.0144927536231885,0.3033965953531171,0.017301038062283752,12,452,0.290095238095238
74,740,0.69,2.072463768115942,0.29690936277892804,0.026974040021633287,13,442,0.29833333333333323
75,750,0.65,1.9076923076923078,0.276037851037851,0.02761245674740487,11,400,0.29192857142857137
76,760,0.65,2.123076923076923,0.2986033624495163,0.01695501730103808,13,410,0.28276190476190466
77,770,0.65,2.5384615384615383,0.34533126702357475,0.015008112493239571,13,404,0.284095238095238
78,780,0.65,2.5076923076923077,0.3732001502770733,0.015346133044889108,13,404,0.284095238095238
79,790,0.65,2.292307692307692,0.3301208791208791,0.024767565919829294,11,426,0.27609523809523806
80,800,0.65,2.4153846153846152,0.3656194546194546,0.024005486968449927,10,426,0.27609523809523806
81,810,0.62,2.532258064516129,0.40753219898381193,0.009889946460440207,9,402,0.26242857142857146
82,820,0.62,2.629032258064516,0.3921505376344086,0.010059442158207584,10,402,0.26242857142857146
83,830,0.66,2.303030303030303,0.34862073112073116,0.009843749999999998,15,454,0.2735674603174603
84,840,0.7,2.6142857142857143,0.3295185576146168,0.005577037477691855,14,468,0.29440079365079364
85,850,0.64,2.109375,0.3312615740740741,0.010765943458251156,10,376,0.2834999999999999
86,860,0.61,1.7868852459016393,0.30876919073640385,0.014629501385041547,10,342,0.2781666666666666
87,870,0.61,1.639344262295082,0.289136091595108,0.016800584368151936,9,356,0.2689999999999999
88,880,0.61,1.7704918032786885,0.28685922456414265,0.014933333333333318,8,344,0.2773333333333332
89,890,0.61,1.7540983606557377,0.23870859819337573,0.024795918367346972,8,364,0.269595238095238
90,900,0.61,1.7049180327868851,0.19216166347313887,0.0264828407062091,8,360,0.27126190476190465
91,910,0.61,1.901639344262295,0.18426347787003525,0.018923010380622853,8,370,0.26326190476190464
92,920,0.57,1.912280701754386,0.19562677738116335,0.014813989752728894,8,358,0.243595238095238
93,930,0.57,2.1228070175438596,0.19602870813397127,0.02346938775510206,8,348,0.25092857142857133
94,940,0.57,2.245614035087719,0.2429237079052407,0.03375771604938271,6,318,0.26942857142857135
95,950,0.57,1.9298245614035088,0.26369902027796766,0.0383852410236064,8,326,0.266095238095238
96,960,0.57,1.736842105263158,0.27634662051955283,0.02390398730410632,8,330,0.2602619047619047
97,970,0.57,1.7719298245614035,0.2875064645741337,0.024499107319976187,9,330,0.2602619047619047
98,980,0.57,1.7719298245614035,0.2875064645741337,0.024499107319976187,9,330,0.2602619047619047
99,990,0.53,1.4150943396226414,0.20356394129979036,0.03276384083044985,9,298,0.24466666666666662
100,1000,0.53,1.471698113207547,0.2190566037735849,0.03211505190311418,8,292,0.24933333333333327
101,1010,0.53,1.490566037735849,0.2190566037735849,0.02755102040816331,8,292,0.24933333333333327
102,1020,0.53,1.509433962264151,0.2379245283018868,0.04007141440190437,8,290,0.25433333333333324
103,1030,0.53,1.5471698113207548,0.2515932914046122,0.04007141440190438,9,298,0.25199999999999995
104,1040,0.53,1.490566037735849,0.189874213836478,0.04431842049989495,7,338,0.23799999999999996
105,1050,0.53,1.6981132075471699,0.22007786762503748,0.04982173015575159,6,334,0.2438333333333333
106,1060,0.59,1.5423728813559323,0.18478342749529192,0.043008939112835216,6,364,0.2688333333333333
107,1070,0.59,1.4915254237288136,0.16704331450094162,0.051870748299319785,7,348,0.2831666666666667
108,1080,0.55,1.4363636363636363,0.1592929292929293,0.043277810826888766,6,330,0.26183333333333336
109,1090,0.56,1.5535714285714286,0.15487528344671203,0.04332994629118888,6,340,0.2653333333333333
110,1100,0.58,2.5517241379310347,0.2857425652253239,0.047694543532831264,8,370,0.27744444444444444
111,1110,0.58,2.9482758620689653,0.3268814997263274,0.048817545250363296,9,372,0.2762777777777778
112,1120,0.58,3.1724137931034484,0.3494102792632205,0.056937255397045874,9,370,0.28127777777777774
113,1130,0.58,2.7241379310344827,0.34250058051782184,0.0570987654320988,10,380,0.27877777777777774
114,1140,0.58,1.8793103448275863,0.27568281335522715,0.04292959787465285,7,350,0.2837182539682539
115,1150,0.58,2.310344827586207,0.29473147496546515,0.04081994328922495,9,348,0.2853849206349206
116,1160,0.65,2.2615384615384615,0.22956395456395462,0.0432918729622027,13,446,0.3002940115440114
117,1170,0.62,2.370967741935484,0.24880922456959326,0.047658123974245695,13,448,0.28486544011544007
118,1180,0.62,2.4193548387096775,0.26090599876314163,0.04431831904359384,13,448,0.28486544011544007
119,1190,0.62,2.5483870967741935,0.24029377048962303,0.04956994114984157,12,440,0.29319877344877343
120,1200,0.52,3.019230769230769,0.27130472701901276,0.03553602430555558,8,334,0.25351190476190477
121,1210,0.52,3.230769230769231,0.2857263423710792,0.032190592796653414,7,298,0.26258333333333334
122,1220,0.49,3.204081632653061,0.31337993783371937,0.022802998750520616,7,272,0.24883333333333332
123,1230,0.49,2.204081632653061,0.269750566893424,0.021681461075400484,6,258,0.25283333333333324
124,1240,0.49,2.489795918367347,0.2761224489795919,0.021579430670339756,7,262,0.2516666666666666
125,1250,0.49,2.4081632653061225,0.30378566371024224,0.031150000000000008,7,270,0.2541666666666666
126,1260,0.49,2.4081632653061225,0.30378566371024224,0.031150000000000008,7,270,0.2541666666666666
127,1270,0.52,2.3076923076923075,0.2629262343936257,0.033159881644730126,9,308,0.25683333333333325
128,1280,0.55,2.4545454545454546,0.31916528925619836,0.026581204637571878,8,316,0.27049999999999985
129,1290,0.55,2.618181818181818,0.37147835497835496,0.020438466241593158,5,292,0.2824999999999999
130,1300,0.55,3.1272727272727274,0.38574376772652635,0.020831513669316116,5,298,0.27966666666666656
131,1310,0.55,3.109090909090909,0.38477407075682946,0.020447530864197535,5,298,0.27966666666666656
132,1320,0.55,3.290909090909091,0.37576322429798364,0.01975206611570247,5,296,0.28133333333333327
133,1330,0.55,3.4,0.4069233513468547,0.008301354843762246,5,292,0.27733333333333327
134,1340,0.55,3.1636363636363636,0.4097818444182081,0.007540781779008938,5,292,0.27633333333333326
135,1350,0.72,3.4722222222222223,0.4270695282157137,-0.014889693326958562,13,472,0.3058015873015872
136,1360,0.66,3.5606060606060606,0.4368561136982933,-0.013609594943981626,9,394,0.29259523809523796
137,1370,0.66,3.5757575757575757,0.47595268417460934,-0.0118162901307967,10,406,0.2854285714285713
138,1380,0.68,4.029411764705882,0.459873923843166,-0.015620800859983876,10,406,0.2984285714285713
139,1390,0.86,5.906976744186046,0.4334021337359026,-0.01922003844007679,13,574,0.34755158730158714
140,1400,0.86,6.046511627906977,0.41764675529986395,-0.020641788354065355,14,566,0.3494563492063491
141,1410,0.86,6.325581395348837,0.42664330901936154,-0.02327249770431591,12,566,0.3476230158730158
142,1420,0.86,6.22093023255814,0.43170667803621887,-0.022189349112426024,13,574,0.34428968253968234
143,1430,0.86,8.581395348837209,0.41413664854807325,-0.016385445362718097,12,568,0.35062301587301575
144,1440,0.86,9.279069767441861,0.4296532870196707,-0.018326474622770914,13,562,0.3512896825396824
145,1450,0.86,4.232558139534884,0.4125875470128983,-0.012707414408737646,15,536,0.3645238095238094
146,1460,0.86,6.883720930232558,0.4574482925496783,-0.016541280864197525,15,520,0.3745238095238094
147,1470,0.86,8.465116279069768,0.4655913651944834,-0.018279420611782133,16,518,0.37619047619047613
148,1480,0.86,9.406976744186046,0.5009182007001997,-0.01619160060718501,14,506,0.38635714285714284
149,1490,0.86,7.965116279069767,0.5045582950873946,-0.019047428296747316,10,490,0.3936666666666666
150,1500,0.86,6.755813953488372,0.4863968256934756,-0.014640638864241363,11,472,0.40399999999999997
151,1510,0.9,6.722222222222222,0.4854930498180043,-0.016929162432863958,12,498,0.42274999999999996
152,1520,1.0,10.83,0.46284751075256153,-0.01729579598535541,17,626,0.45428943278943285
153,1530,0.88,5.363636363636363,0.45501096311967165,-0.01465704625045284,11,450,0.4404166666666666
154,1540,0.88,6.25,0.49587283750377914,-0.011510194743916041,12,450,0.4449166666666667
155,1550,0.88,7.318181818181818,0.533550745587456,-0.008312500000000006,10,430,0.4640833333333334
156,1560,0.88,6.329545454545454,0.5457735355480234,-0.005201789768344025,7,416,0.4797619047619049
157,1570,0.88,9.397727272727273,0.5052290155488046,-0.000642722117202268,8,406,0.49809523809523826
158,1580,0.88,6.761363636363637,0.40962189792173054,0.008385408321316026,8,382,0.5229285714285714
159,1590,0.88,7.875,0.43353375513800435,0.014121303189672828,7,378,0.5329285714285714
160,1600,0.84,10.630952380952381,0.41588657731915585,0.00856129606774047,4,348,0.5245952380952381
161,1610,0.84,17.535714285714285,0.45942985769007433,0.00326718458586591,3,338,0.534
162,1620,0.88,5.4772727272727275,0.5126485718833531,0.0006064209274673013,2,356,0.5553333333333333
163,1630,0.88,6.6477272727272725,0.5045971100387098,0.008180401662049851,2,348,0.5745000000000001
164,1640,0.87,6.045977011494253,0.4784904235313077,0.006252552863920573,1,336,0.5733333333333335
165,1650,0.87,6.908045977011494,0.45015159121635473,0.001425781249999993,2,332,0.5766666666666667
166,1660,0.85,7.105882352941176,0.48455392168177797,0.0005453955837698157,3,320,0.5683333333333335
167,1670,0.85,6.988235294117647,0.4878274963300535,0.003866903823665255,2,318,0.5733333333333335
168,1680,0.85,8.48235294117647,0.4905685173217579,0.0016319239869446132,2,318,0.5733333333333335
169,1690,0.86,8.744186046511627,0.44820028890591107,0.00830578512396694,3,318,0.5878333333333335
170,1700,0.88,9.852272727272727,0.47693590579989686,0.006555751947553978,3,336,0.5895000000000001
171,1710,0.88,8.602272727272727,0.4130353878172541,0.014242424242424235,2,320,0.6103333333333335
172,1720,1.0,13.97,0.4431937570487791,0.011664534767361944,6,406,0.6505000000000001
173,1730,1.0,14.01,0.45361938829664955,0.019508271843933812,3,400,0.6568333333333335
174,1740,0.96,5.3125,0.44615271071229246,0.019467182908972994,5,366,0.6406666666666669
175,1750,0.96,5.739583333333333,0.46206075971924543,0.023233008625817963,4,356,0.6545000000000002
176,1760,0.96,3.7291666666666665,0.33618701627673403,0.03814821002152101,2,344,0.6789999999999999
177,1770,0.96,4.125,0.31276684329208354,0.04494571164043429,1,338,0.6936666666666667
178,1780,0.96,5.427083333333333,0.37743104634809616,0.043036931246345736,2,360,0.6776666666666668
179,1790,0.96,4.5,0.34144489423311625,0.04738890344620105,3,356,0.6826666666666666
